Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
US-2018-134642,2018-02-25,2018-03-01,Standard Class,SW-20245,FUR-BO-10004709,231.92000000000002,5,0.2,5.798000000000002
US-2018-160143,2018-03-31,2018-04-07,Standard Class,HG-14965,OFF-SU-10004231,29.700000000000003,3,0.0,8.019
CA-2018-103415,2018-12-03,2018-12-08,Standard Class,MV-17485,FUR-FU-10000820,13.591999999999999,2,0.6,-14.2716
CA-2017-106460,2017-02-19,2017-02-22,Second Class,GT-14710,OFF-PA-10001736,70.88,2,0.0,33.313599999999994
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,OFF-ST-10003306,114.28800000000001,1,0.2,12.857399999999984
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,OFF-BI-10003707,36.624,8,0.7,-24.41599999999999
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,FUR-BO-10003546,242.35200000000003,8,0.7,-363.5279999999999
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,TEC-PH-10000213,49.61600000000001,2,0.2,4.961599999999999
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,FUR-FU-10001488,508.70400000000006,6,0.2,0.0
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,TEC-PH-10004833,57.36,6,0.2,-14.34
US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,FUR-CH-10002335,906.6800000000001,5,0.2,68.00100000000003
CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,TEC-PH-10001128,719.9520000000001,6,0.2,71.99520000000001
CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,TEC-PH-10004667,755.9440000000002,7,0.2,66.14509999999996
CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,OFF-BI-10004817,11.979999999999997,5,0.8,-19.16800000000001
CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,OFF-BI-10004140,0.8979999999999998,1,0.8,-1.5715000000000008
CA-2017-136595,2017-09-05,2017-09-07,First Class,EM-13825,FUR-FU-10004671,21.204000000000004,3,0.6,-11.662199999999999
CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,OFF-EN-10002592,34.74,3,0.0,17.37
CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,TEC-PH-10004447,833.94,6,0.0,216.8244
CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,OFF-BI-10003669,12.96,3,0.2,4.536
CA-2015-140396,2015-11-20,2015-11-25,Standard Class,KH-16330,OFF-PA-10000223,25.92,4,0.0,12.441600000000001
CA-2015-114181,2015-05-10,2015-05-14,Second Class,AF-10885,FUR-BO-10004467,349.965,7,0.5,-216.97830000000002
CA-2015-114181,2015-05-10,2015-05-14,Second Class,AF-10885,OFF-AR-10000716,22.32,5,0.2,5.301
CA-2018-159506,2018-11-27,2018-12-02,Standard Class,JR-16210,OFF-PA-10003641,158.28,6,0.0,72.80879999999999
CA-2018-159506,2018-11-27,2018-12-02,Standard Class,JR-16210,OFF-BI-10004519,497.93999999999994,3,0.0,224.07299999999998
US-2015-137155,2015-11-01,2015-11-05,Standard Class,DL-12925,OFF-AP-10002518,533.9399999999999,3,0.0,154.84259999999995
US-2015-137155,2015-11-01,2015-11-05,Standard Class,DL-12925,OFF-PA-10000806,167.94,3,0.0,82.2906
US-2015-137155,2015-11-01,2015-11-05,Standard Class,DL-12925,FUR-FU-10003142,31.68,6,0.0,9.820799999999998
CA-2017-105746,2017-12-30,2018-01-01,First Class,BD-11605,FUR-CH-10000454,170.78599999999997,1,0.3,0.0
US-2017-104815,2017-09-03,2017-09-07,Standard Class,RB-19570,FUR-BO-10003894,198.744,4,0.3,0.0
CA-2018-157672,2018-10-05,2018-10-07,First Class,RB-19795,TEC-AC-10001714,63.824000000000005,2,0.2,13.562599999999998
US-2017-166660,2017-01-30,2017-02-01,Second Class,TB-21250,FUR-CH-10001190,435.16800000000006,4,0.2,-59.83560000000004
US-2017-166660,2017-01-30,2017-02-01,Second Class,TB-21250,FUR-BO-10000468,48.58,1,0.0,7.772800000000004
CA-2018-140802,2018-04-21,2018-04-23,First Class,KN-16390,TEC-AC-10001998,47.976,3,0.2,8.395799999999994
CA-2018-140802,2018-04-21,2018-04-23,First Class,KN-16390,OFF-PA-10001534,20.736000000000004,4,0.2,7.2576
CA-2015-133830,2015-12-05,2015-12-10,Standard Class,RL-19615,OFF-AR-10003045,26.46,9,0.0,11.907
CA-2015-133830,2015-12-05,2015-12-10,Standard Class,RL-19615,OFF-PA-10001363,49.12,4,0.0,23.086399999999998
CA-2015-133830,2015-12-05,2015-12-10,Standard Class,RL-19615,OFF-FA-10002280,15.0,3,0.0,7.199999999999999
CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,OFF-ST-10003479,194.7,5,0.0,9.734999999999978
CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,FUR-TA-10004607,591.32,4,0.0,112.35079999999999
CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,OFF-AR-10001022,2.84,1,0.0,0.8803999999999998
CA-2016-129532,2016-12-08,2016-12-12,Standard Class,YS-21880,OFF-ST-10004186,221.96,2,0.0,4.4392
CA-2016-129532,2016-12-08,2016-12-12,Standard Class,YS-21880,TEC-AC-10000865,236.0,4,0.0,40.119999999999976
CA-2015-134726,2015-11-02,2015-11-07,Second Class,SW-20755,TEC-AC-10000023,41.94,2,0.0,15.098399999999998
CA-2015-134726,2015-11-02,2015-11-07,Second Class,SW-20755,TEC-PH-10001750,52.792,1,0.2,4.619300000000003
CA-2017-138597,2017-12-18,2017-12-21,First Class,PN-18775,FUR-CH-10004997,563.9399999999999,3,0.0,112.78800000000001
CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,OFF-AP-10000275,2625.12,8,0.0,735.0336
CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,OFF-AR-10004999,17.94,3,0.0,4.485
CA-2016-169656,2016-08-13,2016-08-16,First Class,EJ-13720,OFF-ST-10003816,422.856,3,0.2,15.857099999999974
CA-2016-142734,2016-04-16,2016-04-21,Standard Class,DM-13345,FUR-CH-10003968,127.76400000000001,2,0.1,2.8392000000000017
CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,TEC-PH-10000730,3499.9300000000003,7,0.0,909.9818000000002
CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,OFF-LA-10004409,14.399999999999999,5,0.0,6.623999999999999
CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,OFF-PA-10000675,122.97,3,0.0,60.255300000000005
CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,OFF-AR-10001573,9.32,4,0.0,2.702799999999999
CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,OFF-BI-10001597,122.94,3,0.0,59.01119999999999
CA-2018-122945,2018-11-16,2018-11-22,Standard Class,MB-18085,FUR-FU-10001196,17.31,3,0.0,5.193
CA-2016-139738,2016-09-25,2016-09-29,Standard Class,DK-12895,OFF-AR-10004602,128.744,7,0.2,12.874400000000001
CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,FUR-FU-10000260,58.248000000000005,9,0.2,11.649599999999996
CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,FUR-CH-10001146,71.246,2,0.3,-19.338199999999993
CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,OFF-AR-10000896,7.872,3,0.2,0.5903999999999994
CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,FUR-CH-10000309,887.2709999999998,3,0.3,-63.376499999999965
CA-2018-119655,2018-04-20,2018-04-24,Standard Class,CV-12295,OFF-BI-10001989,146.86,7,0.0,70.49279999999999
CA-2018-119655,2018-04-20,2018-04-24,Standard Class,CV-12295,OFF-BI-10001036,36.56,4,0.0,18.28
CA-2016-164567,2016-06-15,2016-06-19,Standard Class,GK-14620,TEC-PH-10002103,225.57599999999996,3,0.2,22.557600000000008
CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,OFF-AR-10001473,5.248,2,0.2,0.4592000000000003
CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,OFF-AR-10000411,38.256,3,0.2,4.781999999999995
CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,OFF-PA-10000246,40.24,5,0.2,13.078000000000001
CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,TEC-MA-10004086,29.925,5,0.7,-21.944999999999993
CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,OFF-PA-10003039,148.704,6,0.2,46.469999999999985
CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,TEC-AC-10004633,55.92,10,0.2,16.776000000000007
CA-2017-152520,2017-07-08,2017-07-12,Standard Class,TH-21115,OFF-PA-10000289,12.96,2,0.0,6.2208000000000006
CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,FUR-FU-10003247,25.176000000000002,3,0.6,-33.3582
CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,FUR-FU-10002191,5.5840000000000005,2,0.6,-1.6751999999999994
CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,OFF-ST-10001496,1297.3680000000002,9,0.2,97.30259999999998
CA-2018-121195,2018-12-24,2018-12-27,First Class,NS-18505,OFF-ST-10000585,264.32,2,0.2,19.823999999999998
CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,OFF-PA-10001166,25.92,4,0.0,12.441600000000001
CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,OFF-AR-10003651,22.959999999999997,7,0.0,6.658399999999997
CA-2015-133354,2015-02-22,2015-02-24,First Class,SA-20830,OFF-PA-10001800,19.44,3,0.0,9.3312
US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,OFF-PA-10000791,9.54,2,0.0,4.292999999999999
US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,OFF-FA-10000134,5.81,1,0.0,1.8011
US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,OFF-AR-10001149,5.76,2,0.0,1.7279999999999998
CA-2016-113740,2016-08-24,2016-08-28,Second Class,SC-20380,FUR-FU-10000010,14.91,3,0.0,4.6221
CA-2015-148425,2015-11-30,2015-12-04,Standard Class,RF-19345,OFF-BI-10000201,6.642000000000001,9,0.7,-4.427999999999999
CA-2017-144309,2017-12-10,2017-12-16,Standard Class,CM-12235,OFF-PA-10001776,18.54,2,0.0,8.713799999999999
CA-2017-144309,2017-12-10,2017-12-16,Standard Class,CM-12235,OFF-BI-10003656,679.96,5,0.2,220.98699999999997
CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,FUR-TA-10001539,189.57600000000002,1,0.2,9.478799999999978
CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,TEC-PH-10004100,71.96,5,0.2,7.1960000000000015
US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,TEC-PH-10001580,539.92,5,0.2,47.24299999999997
US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,FUR-CH-10002335,725.344,4,0.2,54.400800000000004
US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,OFF-AR-10004707,7.4399999999999995,3,0.0,2.6039999999999996
CA-2015-124464,2015-07-14,2015-07-20,Standard Class,SS-20515,OFF-AP-10000576,39.48,1,0.0,11.054400000000001
CA-2016-136805,2016-05-23,2016-05-27,Second Class,NM-18445,OFF-AP-10001394,850.5,5,0.1,245.69999999999993
CA-2016-136805,2016-05-23,2016-05-27,Second Class,NM-18445,FUR-FU-10003724,75.33,9,0.0,19.5858
US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,OFF-AP-10002867,325.63200000000006,6,0.2,28.49279999999999
US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,TEC-AC-10002718,23.344,2,0.2,-1.4590000000000014
US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,OFF-LA-10003121,16.520000000000003,5,0.2,5.368999999999998
CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,OFF-EN-10002230,335.72,5,0.2,113.3055
CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,TEC-PH-10001819,251.94400000000002,7,0.2,88.18039999999998
CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,FUR-CH-10002304,127.30199999999999,7,0.3,-9.092999999999996
US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,FUR-CH-10002602,1207.84,8,0.0,314.0384
US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,OFF-BI-10002414,12.53,1,0.0,5.889099999999999
US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,OFF-AR-10003696,34.58,1,0.0,10.028199999999998
US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,FUR-CH-10004495,300.98,1,0.0,87.28419999999997
US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,FUR-CH-10001270,258.75,3,0.0,77.62499999999997
CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,OFF-AR-10001615,59.519999999999996,3,0.0,15.475200000000001
CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,OFF-EN-10003286,57.959999999999994,7,0.0,27.241199999999996
CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,FUR-BO-10003660,441.96,2,0.0,101.6508
CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,OFF-PA-10002764,68.03999999999999,6,0.0,33.3396
US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,TEC-MA-10001695,703.71,6,0.7,-938.28
US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,OFF-BI-10002824,17.904000000000003,4,0.7,-14.920000000000002
US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,OFF-BI-10002571,11.976000000000003,4,0.7,-9.1816
US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,TEC-AC-10001553,67.96,5,0.2,0.8495000000000026
CA-2016-161452,2016-04-05,2016-04-11,Standard Class,CA-11965,FUR-CH-10003973,892.224,3,0.2,89.22240000000002
US-2015-115196,2015-09-09,2015-09-13,Standard Class,DL-12925,TEC-MA-10002073,1299.99,2,0.5,-571.9956
CA-2017-138968,2017-03-15,2017-03-16,First Class,FC-14335,OFF-BI-10003529,4.544,2,0.2,1.6472
CA-2017-138968,2017-03-15,2017-03-16,First Class,FC-14335,FUR-CH-10000309,1352.0320000000002,4,0.2,84.50199999999995
CA-2016-101889,2016-12-27,2016-12-31,Standard Class,DB-13120,FUR-TA-10004154,1548.9900000000002,9,0.4,-464.6970000000001
CA-2016-101889,2016-12-27,2016-12-31,Standard Class,DB-13120,OFF-EN-10003286,19.872,3,0.2,6.706799999999998
CA-2018-110821,2018-08-07,2018-08-08,First Class,CK-12205,TEC-AC-10001552,119.44800000000001,3,0.2,-13.437900000000006
CA-2018-110821,2018-08-07,2018-08-08,First Class,CK-12205,OFF-ST-10002790,118.16,2,0.2,-25.108999999999988
CA-2016-121552,2016-03-22,2016-03-27,Standard Class,FW-14395,OFF-AR-10003217,19.56,4,0.0,5.476800000000001
CA-2016-107685,2016-11-30,2016-12-02,Second Class,JM-15865,FUR-FU-10002813,80.96,4,0.0,29.145599999999995
CA-2016-107685,2016-11-30,2016-12-02,Second Class,JM-15865,OFF-PA-10003848,25.92,4,0.0,12.441600000000001
US-2015-120740,2015-04-15,2015-04-15,Same Day,PS-18970,OFF-AP-10000240,106.96,2,0.0,31.018399999999986
US-2015-120740,2015-04-15,2015-04-15,Same Day,PS-18970,FUR-FU-10004091,187.76,4,0.0,76.9816
CA-2018-155740,2018-07-30,2018-08-02,First Class,TC-21475,OFF-BI-10001071,76.77600000000001,4,0.7,-53.74319999999997
CA-2018-146493,2018-06-01,2018-06-05,Standard Class,CV-12805,OFF-BI-10003676,53.9,5,0.0,25.871999999999996
CA-2015-105417,2015-01-07,2015-01-12,Standard Class,VS-21820,FUR-FU-10004864,76.72800000000001,3,0.6,-53.70959999999999
CA-2015-105417,2015-01-07,2015-01-12,Standard Class,VS-21820,OFF-BI-10003708,10.429999999999998,7,0.8,-18.252500000000005
US-2018-141509,2018-09-29,2018-10-01,First Class,SC-20575,OFF-AR-10002067,99.2,5,0.0,25.792
CA-2018-139493,2018-09-13,2018-09-19,Standard Class,SG-20605,OFF-AR-10003158,15.920000000000002,5,0.2,2.785999999999998
CA-2015-151967,2015-10-22,2015-10-26,Standard Class,NB-18580,FUR-FU-10000193,129.92,4,0.0,10.393599999999992
US-2017-140158,2017-10-04,2017-10-08,Standard Class,DR-12940,OFF-BI-10000977,30.4,1,0.0,13.983999999999998
US-2017-140158,2017-10-04,2017-10-08,Standard Class,DR-12940,TEC-CO-10001449,5399.91,9,0.0,2591.9568
US-2017-140158,2017-10-04,2017-10-08,Standard Class,DR-12940,OFF-ST-10000136,119.10000000000001,3,0.0,34.538999999999994
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,OFF-PA-10000743,40.08,6,0.0,19.2384
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,OFF-PA-10001019,59.94,3,0.0,28.171799999999998
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,TEC-AC-10003095,259.98,2,0.0,88.39320000000001
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,FUR-BO-10002916,170.98,1,0.0,32.4862
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,FUR-FU-10002506,38.97,3,0.0,4.676399999999999
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,OFF-PA-10003823,154.9,5,0.0,69.705
CA-2016-130974,2016-11-27,2016-11-29,Second Class,MA-17560,FUR-TA-10004619,446.068,4,0.3,0.0
CA-2018-133487,2018-05-06,2018-05-09,Second Class,TS-21655,OFF-AP-10001271,152.94,3,0.0,41.293800000000005
CA-2015-142951,2015-10-08,2015-10-08,Same Day,JG-15115,TEC-AC-10002331,23.472,3,0.2,4.987799999999998
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,KM-16375,OFF-PA-10003228,195.64,4,0.0,91.95079999999999
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,KM-16375,OFF-PA-10002586,14.940000000000001,3,0.0,7.021800000000001
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,KM-16375,TEC-AC-10002049,1687.8,4,0.0,742.6320000000001
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,KM-16375,FUR-BO-10000362,341.96,2,0.0,78.6508
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,KM-16375,FUR-CH-10004218,605.88,6,0.0,151.47000000000003
CA-2016-120782,2016-04-28,2016-05-01,First Class,SD-20485,OFF-AP-10003779,186.732,1,0.1,41.49599999999997
CA-2016-120782,2016-04-28,2016-05-01,First Class,SD-20485,OFF-BI-10003527,3812.9700000000003,3,0.0,1906.4850000000001
CA-2016-116876,2016-02-14,2016-02-21,Standard Class,TT-21070,OFF-BI-10002897,26.424,9,0.2,9.5787
CA-2016-116876,2016-02-14,2016-02-21,Standard Class,TT-21070,TEC-PH-10002584,625.99,1,0.0,187.79699999999997
CA-2017-169838,2017-11-25,2017-11-29,Standard Class,BB-11545,FUR-TA-10001095,1568.61,9,0.0,329.4081
CA-2017-169838,2017-11-25,2017-11-29,Standard Class,BB-11545,OFF-BI-10004002,17.3,1,0.0,8.304
CA-2017-169838,2017-11-25,2017-11-29,Standard Class,BB-11545,TEC-AC-10004518,160.0,8,0.0,62.400000000000006
US-2018-128951,2018-07-15,2018-07-17,First Class,RS-19420,OFF-AP-10002191,179.94,3,0.0,50.38320000000001
US-2018-128951,2018-07-15,2018-07-17,First Class,RS-19420,FUR-TA-10004575,872.94,3,0.0,157.12919999999997
US-2018-128951,2018-07-15,2018-07-17,First Class,RS-19420,OFF-PA-10003177,12.96,2,0.0,6.2208000000000006
CA-2015-102330,2015-12-29,2016-01-03,Standard Class,AI-10855,OFF-LA-10003923,88.80000000000001,6,0.0,44.400000000000006
CA-2015-102330,2015-12-29,2016-01-03,Standard Class,AI-10855,TEC-PH-10001051,319.968,4,0.2,35.99639999999995
CA-2017-118899,2017-03-22,2017-03-22,Same Day,MC-17275,FUR-CH-10004754,167.888,7,0.2,14.690199999999997
CA-2018-107958,2018-07-02,2018-07-05,First Class,AH-10120,OFF-PA-10000357,163.96,5,0.2,59.4355
CA-2018-107958,2018-07-02,2018-07-05,First Class,AH-10120,OFF-BI-10001787,5.231999999999998,4,0.8,-8.1096
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,BF-11170,TEC-CO-10002313,1199.98,2,0.0,467.9922
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,BF-11170,OFF-ST-10002790,73.85,1,0.0,2.215500000000006
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,BF-11170,OFF-SU-10001664,25.71,3,0.0,6.6846000000000005
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,BF-11170,OFF-FA-10001332,17.28,6,0.0,8.121599999999999
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,BF-11170,FUR-TA-10003473,526.582,2,0.3,-52.658199999999965
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,AA-10480,OFF-PA-10000605,11.56,2,0.0,5.6644000000000005
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,AA-10480,TEC-PH-10002170,209.96999999999997,3,0.0,58.7916
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,AA-10480,FUR-TA-10004147,447.84,4,0.0,98.52479999999997
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,AA-10480,TEC-AC-10003911,479.97,3,0.0,163.1898
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,AA-10480,OFF-AR-10002578,8.64,3,0.0,2.5056
CA-2018-100237,2018-10-15,2018-10-19,Standard Class,SV-20815,OFF-AR-10001761,11.68,2,0.0,4.2048
CA-2015-139542,2015-10-25,2015-10-29,Standard Class,EH-14185,TEC-AC-10001553,40.775999999999996,3,0.2,0.5097000000000005
CA-2015-139542,2015-10-25,2015-10-29,Standard Class,EH-14185,OFF-BI-10000309,13.698000000000002,3,0.7,-9.5886
US-2016-142811,2016-04-02,2016-04-07,Standard Class,JL-15850,TEC-PH-10003095,87.8,5,0.2,32.925
CA-2018-139353,2018-10-28,2018-10-30,Second Class,JM-15250,FUR-FU-10001876,77.952,3,0.2,15.590399999999995
CA-2018-139353,2018-10-28,2018-10-30,Second Class,JM-15250,OFF-ST-10001522,147.184,2,0.2,-29.436800000000012
CA-2018-139353,2018-10-28,2018-10-30,Second Class,JM-15250,OFF-PA-10000300,47.952000000000005,3,0.2,16.183799999999998
CA-2015-150203,2015-12-05,2015-12-07,First Class,JB-15925,OFF-AP-10001469,250.26,6,0.0,72.57539999999997
US-2018-101518,2018-11-03,2018-11-08,Standard Class,PB-19105,TEC-AC-10001553,40.775999999999996,3,0.2,0.5097000000000005
CA-2016-149636,2016-01-06,2016-01-12,Standard Class,SP-20620,OFF-PA-10004041,29.600000000000005,5,0.2,9.249999999999996
CA-2016-149636,2016-01-06,2016-01-12,Standard Class,SP-20620,OFF-BI-10002764,1.9380000000000002,2,0.7,-1.3565999999999994
US-2018-146213,2018-09-09,2018-09-14,Standard Class,MC-17605,TEC-AC-10001114,159.96,4,0.0,51.18719999999999
CA-2016-108588,2016-01-05,2016-01-10,Standard Class,BG-11695,OFF-AR-10001615,59.519999999999996,3,0.0,15.475200000000001
CA-2016-108588,2016-01-05,2016-01-10,Standard Class,BG-11695,OFF-EN-10000461,17.48,2,0.0,8.2156
CA-2016-108588,2016-01-05,2016-01-10,Standard Class,BG-11695,OFF-BI-10004506,13.168000000000001,2,0.2,4.6088000000000005
US-2018-138086,2018-04-16,2018-04-20,Standard Class,JO-15550,OFF-AP-10000027,40.74,3,0.0,12.222
CA-2016-139374,2016-09-10,2016-09-14,Standard Class,AR-10345,FUR-CH-10003981,179.886,1,0.3,-2.569800000000029
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,TS-21505,OFF-AP-10003849,286.25600000000003,1,0.2,17.890999999999977
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,TS-21505,OFF-ST-10004963,24.224000000000004,2,0.2,-4.844800000000003
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,TS-21505,OFF-ST-10002574,331.536,3,0.2,-82.884
US-2016-150231,2016-03-16,2016-03-20,Second Class,JK-15640,OFF-AR-10001761,17.52,3,0.0,6.3072
CA-2017-106915,2017-11-26,2017-12-02,Standard Class,GA-14515,OFF-AR-10000716,17.856,4,0.2,4.2408
US-2017-109260,2017-09-26,2017-10-01,Standard Class,TN-21040,TEC-AC-10002637,431.97600000000006,3,0.2,-75.59580000000004
CA-2018-104850,2018-06-13,2018-06-19,Standard Class,TW-21025,FUR-CH-10003774,291.136,4,0.2,-25.474400000000017
CA-2018-140508,2018-09-18,2018-09-21,First Class,PA-19060,OFF-EN-10000927,114.84800000000001,4,0.2,35.889999999999986
CA-2018-143294,2018-06-02,2018-06-08,Standard Class,JD-15790,OFF-PA-10000743,10.688,2,0.2,3.7407999999999997
CA-2017-165673,2017-05-15,2017-05-19,Second Class,MN-17935,OFF-PA-10000697,15.232,4,0.2,5.521599999999999
CA-2018-134418,2018-09-15,2018-09-20,Standard Class,GM-14500,OFF-AR-10004441,12.419999999999998,3,0.0,5.2164
US-2017-106313,2017-08-22,2017-08-26,Standard Class,DG-13300,OFF-PA-10001870,19.44,3,0.0,9.3312
CA-2015-105872,2015-05-30,2015-06-06,Standard Class,JG-15160,OFF-BI-10003684,70.368,4,0.2,26.387999999999998
CA-2018-108287,2018-12-18,2018-12-20,First Class,AG-10330,OFF-AR-10001315,12.672,9,0.2,1.4255999999999993
CA-2018-141103,2018-07-30,2018-08-06,Standard Class,JF-15355,TEC-PH-10003589,89.94999999999999,5,0.0,43.175999999999995
CA-2015-154781,2015-11-21,2015-11-26,Standard Class,SC-20680,OFF-PA-10001609,6.58,2,0.0,3.0267999999999997
CA-2015-154781,2015-11-21,2015-11-26,Standard Class,SC-20680,TEC-AC-10000474,94.99,1,0.0,28.496999999999986
CA-2016-147816,2016-09-24,2016-09-26,Second Class,CM-11935,TEC-PH-10003095,35.12,2,0.2,13.17
CA-2018-105326,2018-08-20,2018-08-27,Standard Class,KT-16480,OFF-PA-10001639,25.92,4,0.0,12.441600000000001
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,CP-12340,OFF-BI-10002003,7.96,2,0.0,3.7412
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,CP-12340,TEC-PH-10004539,566.97,3,0.0,153.0819
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,CP-12340,OFF-AR-10003829,9.84,3,0.0,2.853599999999999
CA-2016-109113,2016-12-19,2016-12-23,Standard Class,EK-13795,TEC-AC-10004761,25.488,2,0.2,4.779
CA-2016-156153,2016-05-31,2016-06-02,Second Class,CW-11905,OFF-FA-10003472,7.5600000000000005,6,0.0,0.3024
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,FUR-FU-10003464,60.84,3,0.0,19.468799999999998
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,OFF-ST-10003716,450.04,2,0.0,58.5052
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,OFF-BI-10004002,34.6,2,0.0,16.608
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,TEC-PH-10002496,467.97,3,0.0,140.391
